"TimeCreated","ProviderName","Id","LevelDisplayName","Message"
"05/16/2026 1:05:04 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.644.0) - Current Channel (Broad)"
"05/16/2026 4:17:46 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.639.0) - Current Channel (Broad)"
"05/15/2026 4:48:53 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.631.0) - Current Channel (Broad)"
"05/15/2026 1:36:20 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 9NT1R1C2HH7J-OpenAI.ChatGPT-Desktop"
"05/15/2026 4:35:51 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Windows Malicious Software Removal Tool x64 - v5.141 (KB890830)"
"05/15/2026 4:18:00 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.621.0) - Current Channel (Broad)"
"05/14/2026 11:21:15 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 2026-05 .NET Framework Security Update (KB5087051)"
"05/14/2026 11:04:57 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 2026-05 .NET 9.0.16 Security Update for x64 Client (KB5093448)"
"05/14/2026 11:04:04 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 2026-05 .NET 8.0.27 Security Update for x64 Client (KB5093447)"
"05/14/2026 11:02:38 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 2026-05 .NET 10.0.8 Security Update for x64 Client (KB5093446)"
"05/14/2026 6:37:18 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 9NQ7512CXL7T-PythonSoftwareFoundation.PythonManager"
"05/14/2026 1:08:32 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.610.0) - Current Channel (Broad)"
"05/14/2026 10:44:57 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.608.0) - Current Channel (Broad)"
"05/14/2026 12:49:48 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.602.0) - Current Channel (Broad)"
"05/13/2026 10:44:56 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.591.0) - Current Channel (Broad)"
"05/13/2026 1:05:02 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 9PLJQ12FQ3CV-MicrosoftCorporationII.WinAppRuntime.Main.1.8"
"05/13/2026 1:05:01 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 9NKRJ3SJ9SDG-Microsoft.WindowsAppRuntime.1.8"
"05/12/2026 10:21:04 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.583.0) - Current Channel (Broad)"
"05/12/2026 10:18:54 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 9NZKPSTSNW4P-Microsoft.XboxGamingOverlay"
"05/12/2026 10:13:49 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.573.0) - Current Channel (Broad)"
"05/12/2026 6:02:13 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 9PLJQ12FQ3CV-MicrosoftCorporationII.WinAppRuntime.Main.1.8"
"05/12/2026 3:59:33 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 9PLJQ12FQ3CV-MicrosoftCorporationII.WinAppRuntime.Main.1.8"
"05/11/2026 9:18:43 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.566.0) - Current Channel (Broad)"
"05/11/2026 3:57:14 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB"
"05/11/2026 10:44:46 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.557.0) - Current Channel (Broad)"
"05/11/2026 8:35:28 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.555.0) - Current Channel (Broad)"
"05/10/2026 8:28:19 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.546.0) - Current Channel (Broad)"
"05/10/2026 10:44:46 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.541.0) - Current Channel (Broad)"
"05/10/2026 7:57:23 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.540.0) - Current Channel (Broad)"
"05/09/2026 7:41:03 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.531.0) - Current Channel (Broad)"
"05/09/2026 1:36:22 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 9MWPM2CQNLHN-Microsoft.GamingServices"
"05/09/2026 7:02:09 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 9PLJQ12FQ3CV-MicrosoftCorporationII.WinAppRuntime.Main.1.8"
"05/09/2026 6:48:19 AM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.523.0) - Current Channel (Broad)"
"05/08/2026 8:05:59 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 9N0866FS04W8-DolbyLaboratories.DolbyAccess"
"05/08/2026 8:01:42 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: 9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB"
"05/08/2026 6:43:57 PM","Microsoft-Windows-WindowsUpdateClient","19","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.514.0) - Current Channel (Broad)"
